菜系分类,商家名称,下辖区,商圈,人均消费,评分,评价人数
江浙菜,码头人家（长兴岛店）,崇明区,长兴岛,100,70,2
江浙菜,彭氏农家乐,崇明区,崇明区,58,70,2
江浙菜,明珠湖天鹅苑,崇明区,西沙湿地,58,70,2
江浙菜,明珠湖生态服务中心（明珠湖度假村）,崇明区,西沙湿地,462,70,2
江浙菜,龙香缘农家菜馆,崇明区,东平森林公园,50,80,1
江浙菜,崇明兴瀛农庄,崇明区,崇明区,50,70,0
江浙菜,扬名农庄,崇明区,崇明区,38,70,1
江浙菜,醉鲜楼农家菜,崇明区,长兴岛,64,70,0
江浙菜,红杉谷农家乐小吃店,崇明区,陈家镇,68,70,0
江浙菜,十碗头,崇明区,东平森林公园,40,68,14
江浙菜,大指头农庄,崇明区,崇明区,38,60,2
江浙菜,丹凤庄园,崇明区,崇明区,102,60,0
江浙菜,墨金阁（长兴岛店）,崇明区,长兴岛,80,0,0
江浙菜,萱雅食府（陈家镇店）,崇明区,陈家镇,50,0,0
江浙菜,缘圆绿色餐厅,崇明区,南门,60,0,3
京鲁菜,老山东（浦东店）,浦东新区,陆家嘴,100,100,181
京鲁菜,蓝海博龙-钟鼎楼食府,浦东新区,北蔡,108,100,458
京鲁菜,上海齐鲁万怡大酒店（华美轩中餐厅）,浦东新区,八佰伴,222,86,215
京鲁菜,老北京宫廷爆烤鸭,浦东新区,金桥,36,84,372
京鲁菜,鲁粤融.鲁菜海鲜（东方路店）,浦东新区,八佰伴,180,84,405
京鲁菜,微山湖鲁菜馆,浦东新区,世博园,36,82,79
京鲁菜,上海齐鲁万怡大酒店（辣椒屋咖啡厅）,浦东新区,八佰伴,150,78,855
京鲁菜,一品世家黄焖鸡米饭,浦东新区,金桥,18,80,321
京鲁菜,老北京前门烤鸭（康桥店）,浦东新区,迪士尼,154,76,5
京鲁菜,沂蒙山土菜馆,浦东新区,陆家嘴,60,76,37
京鲁菜,长泰华府（长泰广场店）,浦东新区,张江,300,78,18
京鲁菜,老北京西门烤鸭,浦东新区,世博园,20,70,0
京鲁菜,福顺门老北京涮羊肉,浦东新区,迪士尼,40,60,0
京鲁菜,老北京果木炭烤鸭,浦东新区,新场,28,0,4
京鲁菜,老山东（龙华店）,徐汇区,徐汇区,120,100,81
京鲁菜,宴渔青岛,长宁区,中山公园,70,94,0
京鲁菜,京汇坊,长宁区,动物园/虹桥机场,120,88,183
京鲁菜,东田私家菜,长宁区,上海影城/新华路,97,90,4
京鲁菜,君丽大酒店君荟轩（长宁区店）,长宁区,天山,115,90,9
京鲁菜,湘泉_醉原味湘菜（虹桥店）,长宁区,长宁区,84,82,57
京鲁菜,北京羲和雅苑烤鸭坊（莱福士广场店）,长宁区,中山公园,146,80,1
京鲁菜,山东饺子馆,长宁区,中山公园,21,60,0
京鲁菜,燕云楼（云南路店）,黄浦区,人民广场/南京路,80,96,2159
京鲁菜,国际饭店宴会厅,黄浦区,人民广场/南京路,227,94,150
京鲁菜,老北京前门烤鸭（外滩店）,黄浦区,外滩,103,74,30
京鲁菜,北京王府井烤鸭,静安区,南京西路,20,92,395
京鲁菜,鸭王（静安店）,静安区,南京西路,139,80,106
京鲁菜,山东煎饼,静安区,同乐坊,20,60,0
京鲁菜,老友记黄焖鸡米饭,闵行区,颛桥/北桥,20,100,289
京鲁菜,老北京炸酱面（莘庄店）,闵行区,莘庄,20,70,0
京鲁菜,山东驴肉馆,闵行区,龙柏地区,70,0,0
京鲁菜,百家福烤鸭店（吴泾宝龙店）,闵行区,吴泾镇,40,0,1
京鲁菜,羲和雅苑（无限极荟购物广场店）,卢湾区,新天地,150,80,1
京鲁菜,我去·春饼文化主题餐厅,杨浦区,五角场/大学区,49,100,411
京鲁菜,齐鲁壹号（三号湾广场店）,杨浦区,杨浦区,129,94,18
京鲁菜,开心厨娘（原馨捷面馆）,普陀区,中山北路/甘泉地区,45,60,0
京鲁菜,全聚德（闸北店）,闸北区,火车站,101,100,2388
京鲁菜,王家蛇庄（阳曲路店）,闸北区,彭浦新村,93,100,2
京鲁菜,王家大苑 老北京热气羊肉涮锅（临汾路店）,闸北区,彭浦新村,82,90,95
京鲁菜,王家大苑 潮汕蛇肉牛肉打边炉（万达广场宝山店）,宝山区,宝山万达广场,93,80,174
京鲁菜,新概念山东菜馆,宝山区,宝山区,45,60,0
京鲁菜,长泰公馆·中餐厅,松江区,松江区,133,96,22
京鲁菜,一缕飘香啤酒烤鸭,松江区,松江区,28,78,7
京鲁菜,孟家菜谱,松江区,松江区,32,76,72
京鲁菜,沂蒙人家,松江区,松江区,50,70,4
京鲁菜,北京脆皮芝麻鸭,松江区,鹿都国际商业广场,22,0,0
京鲁菜,鲁灥小镇,嘉定区,嘉定镇,80,100,61
京鲁菜,北京片皮烤鸭,嘉定区,丰庄,19,92,11
京鲁菜,荣和舫（仓场路店）,嘉定区,嘉定镇仓场路,60,88,67
京鲁菜,齐鲁情食府,嘉定区,安亭镇,100,60,0
京鲁菜,70年代土灶台,青浦区,华新镇,30,100,33
京鲁菜,御品居,青浦区,青浦区,30,60,1
京鲁菜,京品阁北京烤鸭,奉贤区,奉贤区,38,100,149
西餐,聚蟹座,浦东新区,世博园,181,100,2845
西餐,拉亚汉堡经典餐厅（商城路店）,浦东新区,八佰伴,95,100,1860
西餐,台北有间牛排馆（张江店）,浦东新区,张江,64,100,2108
西餐,元素西餐厅（陆家嘴店）,浦东新区,陆家嘴,200,100,68
西餐,DoEat多易食西餐厅,浦东新区,金桥,67,100,819
西餐,意浓坊,浦东新区,金桥,120,100,105
西餐,索菲克牛排（南门乐购店）,浦东新区,野生动物园外围,77,100,1982
西餐,塔可时尚餐厅（上海外高桥店）,浦东新区,外高桥,61,100,2177
西餐,芝根芝底披萨（周浦店）,浦东新区,迪士尼,36,100,1711
西餐,PIZZA芝根芝底（昌里店）,浦东新区,世博园,30,100,1018
西餐,镰仓PASTA（96广场店）,浦东新区,八佰伴,67,100,529
西餐,德克士（锦绣路店）,浦东新区,浦东新区,21,100,1518
西餐,悠伴西餐厅（中房金谊广场店）,浦东新区,世博园,47,100,2454
西餐,上海宝龙丽笙酒店北纬31度西餐厅,浦东新区,曹路,52,100,128
西餐,芝根芝底pizza（台儿庄路店）,浦东新区,金桥,28,100,938
西餐,大华锦绣假日酒店咖啡厅,浦东新区,北蔡,114,100,205
西餐,芝根芝底（惠南店）,浦东新区,野生动物园外围,27,100,1638
西餐,皇廷世际酒店咖啡厅,浦东新区,张江,47,100,189
西餐,玛可瑞塔 Makritte Pizza（绿地乐和城店）,浦东新区,迪士尼,39,100,266
西餐,大拇指披萨餐厅（沪城环路店）,浦东新区,临港新城/泥城,45,100,524
西餐,伊诺咖啡（上丰路店）,浦东新区,迪士尼,50,100,650
西餐,棒约翰比萨（川沙店）,浦东新区,迪士尼,64,100,559
西餐,华莱士（川沙店）,浦东新区,迪士尼,18,100,513
西餐,士百士美式汉堡（川沙店）,浦东新区,迪士尼,5,100,781
西餐,皇廷花园酒店咖啡厅,浦东新区,迪士尼,150,100,132
西餐,艾比利汉堡（金高路店）,浦东新区,金桥,12,100,400
西餐,赛百味（长泰广场店）,浦东新区,张江,39,100,566
西餐,chopped green碎绿沙拉（新大陆广场店）,浦东新区,浦东新区,32,100,121
西餐,Mammamia意大利餐厅（上海奕欧来店）,浦东新区,迪士尼,114,100,48
西餐,台湾波克牛排,浦东新区,迪士尼,37,100,873
西餐,惟客特现烤比萨,浦东新区,野生动物园外围,28,100,814
西餐,悠麦德（高行店）,浦东新区,高行,15,100,341
西餐,船屋THE BOATHOUSE,浦东新区,迪士尼,193,100,62
西餐,豪牛先生（王港店）,浦东新区,迪士尼,57,100,402
西餐,JUST LOVE 只爱鲜牛排（正大广场店）,浦东新区,陆家嘴,162,100,246
西餐,比奇雅（滴水湖店）,浦东新区,临港新城/泥城,44,100,33
西餐,flower&tea,浦东新区,迪士尼,24,100,126
西餐,芝根芝底（高东店）,浦东新区,高东/杨园,24,100,502
西餐,澳犅“肉眼牛排”元萨快餐厅,浦东新区,金桥,72,100,41
西餐,星享乐Life de Pleasure（世博源1店）,浦东新区,浦东新区,83,100,61
西餐,Blue Degree 蓝度（浦东锦延路店）,浦东新区,浦东新区,78,100,52
西餐,芝根芝底,浦东新区,世博园,28,100,171
西餐,金翠怡黛轩餐厅（长荣桂冠店）,浦东新区,张江,93,100,32
西餐,麦可滋（曹路店）,浦东新区,曹路,11,100,361
西餐,Treecoffee（外高桥店）,浦东新区,外高桥,38,100,116
西餐,Oyster EXPO江月蚝庭西餐生蚝吧（世博店）,浦东新区,浦东新区,313,100,9
西餐,玛茜达,浦东新区,迪士尼,54,100,234
西餐,芝根芝底,浦东新区,张江,30,100,175
西餐,伊哒呤PIZZA（灵岩南路店）,浦东新区,世博园,27,100,366
西餐,蜗牛在思考（简餐）,浦东新区,陆家嘴,87,100,96
西餐,芝根芝底（川沙店）,浦东新区,迪士尼,25,100,114
西餐,lucky牛排馆（进贤路店）,浦东新区,迪士尼,83,100,231
西餐,玛茜达（秀沿路店）,浦东新区,迪士尼,44,100,201
西餐,漫猫咖啡.意面.披萨（东方路店）,浦东新区,八佰伴,43,100,209
西餐,赤牛部落,浦东新区,迪士尼,83,100,63
西餐,洲海花园酒店（西餐厅）,浦东新区,高东/杨园,84,100,45
西餐,FATBURGER特富客汉堡（上海中心大厦店）,浦东新区,陆家嘴,79,100,19
西餐,咖栖玛特色餐厅,浦东新区,迪士尼,43,98,192
西餐,牛公馆（临港宝龙店）,浦东新区,临港新城/泥城,12,100,149
西餐,蚝派oyster express,浦东新区,世纪公园,160,100,27
西餐,伊哒呤PIZZA（南泉路店）,浦东新区,陆家嘴,30,100,48
西餐,萨莱诺现烤披萨（川沙店）,浦东新区,迪士尼,27,100,61
西餐,pizza maya,浦东新区,金桥,50,100,15
西餐,私厨老爸餐厅,浦东新区,野生动物园外围,42,100,25
西餐,芝根芝底现烤披萨（高桥店）,浦东新区,外高桥,30,100,56
西餐,芝根芝底,浦东新区,源深体育中心,41,100,47
西餐,MIRACOLO意大利餐厅（PLUS乐坊店）,浦东新区,世纪公园,80,100,6
西餐,C’est La Vie Restaurant&Bar赛仂薇西餐厅（长泰广场店）,浦东新区,张江,76,100,3
西餐,HOME 31号（富荟广场店）,浦东新区,世纪公园,114,100,57
西餐,Maancat Coffee漫猫咖啡（张江店）,浦东新区,张江,49,100,71
西餐,BIANCHI白昂其（嘉里城广场店）,浦东新区,浦东新区,352,100,34
西餐,糖·咖啡,浦东新区,外高桥,80,100,64
西餐,Dog House热狗屋（国金中心商场店）,浦东新区,陆家嘴,45,100,50
西餐,Mr.Max Restaurant&Bar,浦东新区,陆家嘴,154,100,61
西餐,泰勒瓦WINE&DINE（科技馆店）,浦东新区,世纪公园,92,100,31
西餐,Joy Cafe（宝马上海体验中心店）,浦东新区,世博园,152,100,2
西餐,芝巢比萨意面主题餐厅（华佗店）,浦东新区,张江,25,100,31
西餐,汉霸汉堡（板泉路店）,浦东新区,世博园,14,100,129
西餐,Mr.Lucky西餐啤酒吧,浦东新区,迪士尼,128,100,1
西餐,减餐不简单（东方店）,浦东新区,陆家嘴,45,100,0
西餐,爵朗世家牛排,浦东新区,迪士尼,62,98,693
西餐,斗牛士牛排（世博源店）,浦东新区,世博园,121,98,973
西餐,三家馔休闲餐厅,浦东新区,世博园,63,98,22
西餐,星期末末牛排西餐厅,浦东新区,迪士尼,73,98,38
西餐,赛百味（浦电路店）,浦东新区,陆家嘴,35,98,85
西餐,联豪食品（杨南路店）,浦东新区,世博园,25,98,36
西餐,PIZZA芝根芝底（三林店）,浦东新区,世博园,30,98,26
西餐,极速小萨（宝龙广场二期店）,浦东新区,曹路,25,98,44
西餐,意少爷Pizza（张江店）,浦东新区,张江,50,98,38
西餐,很高兴遇见你（长泰广场店）,浦东新区,张江,95,96,352
西餐,格香客（泥城店）,浦东新区,临港新城/泥城,16,96,168
西餐,pizza cameo（汇智国际店）,浦东新区,张江,103,96,51
西餐,索菲克牛排（浦东商场店）,浦东新区,野生动物园外围,67,92,1461
西餐,家奥牛排.意式披萨（惠南禹洲广场店）,浦东新区,野生动物园外围,45,96,161
西餐,芝根芝底（浦三店）,浦东新区,浦东新区,22,94,171
西餐,杰贝斯冰鲜牛排（长泰广场店）,浦东新区,张江,63,92,30
西餐,台北牛排（临港宝龙店）,浦东新区,临港新城/泥城,58,94,136
西餐,Jstone.Italian KITCHEN Bar（世茂滨江店）,浦东新区,陆家嘴,213,94,24
西餐,赛百味（巴黎春天浦建路店）,浦东新区,陆家嘴,25,94,32
西餐,豪牛先生（巨峰店）,浦东新区,金桥,50,94,14
西餐,BON FOOD伊嘟香cafe & coffee,浦东新区,陆家嘴,80,94,5
西餐,澳西达尔牧场铁板烧,浦东新区,张江,93,92,195
西餐,彼德西餐（碧云店）,浦东新区,碧云社区,92,92,42
西餐,PizzaExpress 马上诺（IFC 国金中心店）,浦东新区,陆家嘴,118,100,35
西餐,瓜牛（1088广场店）,浦东新区,八佰伴,29,92,43
西餐,KIWIANA奇异安娜新西兰主题餐厅（世博源店）,浦东新区,世博园,125,100,23
西餐,C'est zhazha巧克力小酒馆（96广场店）,浦东新区,八佰伴,103,92,103
西餐,玛可瑞塔（康桥店）,浦东新区,迪士尼,24,92,21
西餐,芝根芝底（金高路店）,浦东新区,金桥,25,92,81
西餐,ALL FOR YOU健康营养餐,浦东新区,新国际博览中心,50,96,21
西餐,比意格纯手工披萨,浦东新区,航头,40,92,68
西餐,尚品牛排,浦东新区,航头,50,92,36
西餐,No.381 Pizza,浦东新区,迪士尼,40,92,5
西餐,酒萃西餐酒吧 Wine Food Restaurant&Bar（小资聚会）,浦东新区,陆家嘴,113,96,50
西餐,雲铁板烧,浦东新区,野生动物园外围,87,90,102
西餐,OUTBACK澳拜客（长泰广场店）,浦东新区,张江,190,90,12
西餐,Jstone.Grill&Lounge杰意大利扒房及酒廊（杰意大利扒房及酒廊）,浦东新区,八佰伴,222,90,18
西餐,Chillax蓝枫日晒餐厅,浦东新区,金桥,81,90,18
西餐,食索SALE&PEPE（百联世纪店）,浦东新区,八佰伴,178,90,4
西餐,58° 扒房,浦东新区,陆家嘴,368,90,3
西餐,NEW BERE新貝樂意式麥風餐廰（东方路店）,浦东新区,陆家嘴,112,90,19
西餐,Alsace Bistro,浦东新区,浦东新区,72,90,5
西餐,霸道总裁肋排馆,浦东新区,八佰伴,80,90,11
西餐,飞狐,浦东新区,金桥,150,90,5
西餐,美罗思比萨（东方路店）,浦东新区,陆家嘴,66,90,60
西餐,KeyGreen Oyster&Lounge会蚝友生蚝酒吧,浦东新区,世纪公园,350,90,2
西餐,七千寻饮品（曹路店）,浦东新区,曹路,5,90,16
西餐,绿宝亭西餐厅,浦东新区,浦东新区,60,90,15
西餐,漫猫咖啡（北蔡店）,浦东新区,北蔡,50,90,13
西餐,THE URBAN HARVEST 极食（迪士尼小镇店）,浦东新区,迪士尼,209,90,1
西餐,麒麟阁,浦东新区,张江,226,90,1
西餐,杜樂麗花園 TUILERIES GARDEN,浦东新区,迪士尼,80,90,4
西餐,圣罗拉咖啡（杨思路店）,浦东新区,世博园,44,90,7
西餐,惟素沙拉（博览汇广场店）,浦东新区,世纪公园,30,90,1
西餐,ON TIME,浦东新区,金桥,60,90,2
西餐,LΛVO BOHO,浦东新区,迪士尼,138,90,2
西餐,Opus Cafe & Restaurant,浦东新区,世纪公园,77,90,0
西餐,Luci Restaurant（鲁曦）,浦东新区,金桥,50,90,3
西餐,Yummie吖蜜轻食屋,浦东新区,陆家嘴,30,90,4
西餐,义面屋（久金广场店）,浦东新区,金桥,100,90,0
西餐,BrothersKebab兄弟烤肉店（浦东店）,浦东新区,浦东新区,46,80,1
西餐,Soulgirl蔬谷沙拉（八佰伴店）,浦东新区,陆家嘴,45,90,0
西餐,Hunter Gatherer 悦衡食集（国金中心商场店）,浦东新区,陆家嘴,81,90,0
西餐,URBANBOILERBistro&Skc钵乐食尚餐厅（世博源店）,浦东新区,浦东新区,200,90,0
西餐,KaoLa花园咖啡屋&生日餐厅,浦东新区,金桥,98,88,80
西餐,Le Joli Bistro周（东郊宾馆店）,浦东新区,张江,112,88,69
西餐,玫瑰咖啡厅（上海中油阳光大酒店）,浦东新区,陆家嘴,82,88,126
西餐,Daisy'skitchen（中房金谊广场店）,浦东新区,世博园,78,88,60
西餐,Antonio 安东尼奥意大利餐厅（世博大道店）,浦东新区,世博园,121,88,37
西餐,王品牛排（上海正大广场店）,浦东新区,陆家嘴,319,88,24
西餐,莱莉西餐railay princess,浦东新区,野生动物园外围,33,88,8
西餐,AJ CAFE﹠BISTRO,浦东新区,迪士尼,69,84,24
西餐,私房小屋,浦东新区,野生动物园外围,40,86,7
西餐,Treecoffee（锦和路店）,浦东新区,陆家嘴,71,84,71
西餐,Mr.Pizza米斯特比萨（浦东迎春路店）,浦东新区,浦东新区,76,84,48
西餐,玉轩阁咖顿主题牛排（上南店六楼）,浦东新区,浦东新区,46,84,38
西餐,沙拉好莱坞/摇滚炒饭,浦东新区,八佰伴,23,84,44
西餐,最高鸡密（永泰路）,浦东新区,世博园,11,84,21
西餐,7577咖啡屋,浦东新区,迪士尼,35,82,539
西餐,Seven Cups Coffee,浦东新区,源深体育中心,28,82,13
西餐,比奇雅炸鸡披萨（浦东店）,浦东新区,金桥,48,82,22
西餐,芝根芝底（世纪公园店）,浦东新区,世纪公园,30,82,17
西餐,欧米亚（世纪大道店）,浦东新区,陆家嘴,86,80,2465
西餐,绿地铂骊酒店铂雅西餐厅,浦东新区,迪士尼,81,80,292
西餐,TUK土耳其餐厅（八佰伴店）,浦东新区,八佰伴,74,80,239
西餐,意萨,浦东新区,野生动物园外围,40,80,585
西餐,Pizza Tirano（传奇广场店）,浦东新区,张江,50,80,92
西餐,Rose Queen Coffee,浦东新区,世博园,52,80,89
西餐,赛百味（浦发大厦店）,浦东新区,陆家嘴,25,80,115
西餐,翡翠36餐厅,浦东新区,陆家嘴,518,80,8
西餐,东锦江希尔顿逸林晶水坊,浦东新区,世纪公园,164,80,8
西餐,king's12十二道王味（绿地缤纷广场店）,浦东新区,迪士尼,108,80,18
西餐,Bella Vita 美好生活意大利餐厅,浦东新区,浦东机场/机场镇,154,80,5
西餐,Isola意索娜意大利餐厅,浦东新区,陆家嘴,220,80,2
西餐,天水恋意大利餐厅（滨江大道店）,浦东新区,陆家嘴,175,80,5
西餐,Twinings川宁餐厅,浦东新区,陆家嘴,120,80,2
西餐,新元素餐厅（正大店）,浦东新区,陆家嘴,129,80,11
西餐,PizzaShare披萨分享（米岛店）,浦东新区,八佰伴,53,80,4
西餐,Salic Pizza萨力客披萨（青村店）,浦东新区,迪士尼,25,80,47
西餐,玛格希瑞西餐厅（曹路店）,浦东新区,曹路,20,80,76
西餐,蓝枪鱼西餐酒吧（大拇指广场店）,浦东新区,世纪公园,100,84,45
西餐,King Ludwig’s Castle路德维希国王城堡餐厅,浦东新区,迪士尼,120,80,4
西餐,巴赛丽意大利餐厅,浦东新区,浦东新区,140,80,1
西餐,Mr.Pancake House（新梅联合广场店）,浦东新区,八佰伴,69,80,3
西餐,TAVOLA,浦东新区,陆家嘴,259,80,0
西餐,响爷披萨,浦东新区,世博园,33,80,13
西餐,Paradox（世纪公园店）,浦东新区,世纪公园,261,80,2
西餐,la bella餐厅,浦东新区,源深体育中心,49,80,2
西餐,HowFun Paella Bar好饭食堂（丁香店）,浦东新区,世纪公园,118,80,2
西餐,Pizza Delfina 达福乐匹萨（世博源店）,浦东新区,世博园,119,80,4
西餐,砧板牛扒·汉堡The chopping block,浦东新区,陆家嘴,78,80,4
西餐,上海绿地万豪大堂吧,浦东新区,世博园,80,80,2
西餐,Meat Master特别牛冰鲜牛排,浦东新区,迪士尼,30,80,2
西餐,cheese&fizz（长泰广场店）,浦东新区,张江,41,80,3
西餐,powerup肌活加沙拉（世界广场店）,浦东新区,浦东新区,45,80,2
西餐,Fatty's Fresh Cafe 老费咖啡馆（临港新城店）,浦东新区,临港新城/泥城,49,80,8
西餐,Meet·pizza·cafe,浦东新区,张江,86,80,3
西餐,泰迪之家白桦餐厅（世博源店）,浦东新区,世博园,50,80,3
西餐,金桥红枫万豪卡萨琳戈意大利餐厅,浦东新区,金桥,194,80,0
西餐,Hello Kitchen,浦东新区,张江,50,80,29
西餐,VingeX维格思（王港店）,浦东新区,迪士尼,30,80,1
西餐,NORIO HOUSE诺芮西餐厅,浦东新区,张江,88,80,1
西餐,DD牛排屋,浦东新区,浦东新区,137,80,0
西餐,Cerca Di（寻味屋）,浦东新区,八佰伴,50,80,3
西餐,滨江大堂吧,浦东新区,陆家嘴,300,80,0
西餐,瑞·regee,浦东新区,金桥,50,70,2
西餐,SOLOBAR素乐沙拉,浦东新区,迪士尼,50,80,0
西餐,法国小酒馆La terrasse,浦东新区,世纪公园,93,80,0
西餐,谷子纪,浦东新区,八佰伴,68,80,0
西餐,爱吉莱朵,浦东新区,浦东机场/机场镇,25,80,0
