商家,区域,商圈,星级,服务,价格,销量
Queen美容工作室,仓山区,仓山万达广场,4.0,单人水娃娃精致护理套餐,38,12
福韵康体养颜会所（友兰店）,仓山区,榕城广场/金山公交站,3.9,养生单人套餐,78,11
珈蔓柏纹眉绣眉纹绣韩式半永久（仓山万达店）,仓山区,仓山万达广场,5.0,美白嫩肤净斑去黑头,398,10
韩式速美生活馆,仓山区,红星爱琴海广场,4.6,单人身体毒素湿气净排汗蒸养生护理2次套餐,88,10
百花养生堂,仓山区,仓山万达广场,4.3,单人中式传统推拿套餐,89,10
恩赐佳缘养生会所,仓山区,学生街,4.2,单人面部/背部护理,78,9
荟可暄美容美甲纹绣,仓山区,江南水都,3.9,魔法芭比烫睫毛单人套餐,39,9
蕾特恩专业祛痘国际连锁（仓山万达店）,仓山区,红星爱琴海广场,4.9,单人蕾特恩DNA靶向黑头析出套餐,19.8,9
金粉俪人光电咖美肤中心（仓山店）,仓山区,仓山万达广场,4.0,单人金粉瑜伽传奇套餐,58,9
俪人堂减肥美容养生会所,仓山区,金山公园/建新路,4.9,单人面部微雕,99,9
倾城韩式半永久私人订制中心,仓山区,仓山万达广场,4.5,单人单次净唇毛/腋毛体验套餐2选1,36,8
美丽名媛美容养生会所（世欧上江城店）,仓山区,盖山,3.5,DAMASTER身体护理卡,128,7
美丽名媛美容养生会所（金山中天金海岸店）,仓山区,金山公园/建新路,3.5,DAMASTER身体护理卡,128,7
艾元堂,仓山区,仓山万达广场,3.5,单人艾灸体验2次,59.8,7
奕格美容,仓山区,金山大润发,4.9,单人水氧360°深层清洁补水特惠套餐,58,7
思美人美容化妆美甲,仓山区,仓山万达广场,5.0,单人美容套餐,88.8,7
天贝医美皮肤管理中心,仓山区,金山大润发,4.6,汗蒸+面部补水保湿SPA,78,2
芳香丽人spa养生会所,仓山区,榕城广场/金山公交站,4.5,烫睫毛,68,1
vivi韩式速美生活馆,仓山区,仓山万达广场,4.9,单人韩式清透无感妆套餐,69,1
可可私人定制学生街店,仓山区,学生街,5.0,单人精致生活妆套餐,39.9,1
小柠檬美甲,仓山区,仓山万达广场,5.0,单人化妆一次,59.9,1
鹿見花园,仓山区,仓山万达广场,4.0,单人面部美容护肤套餐,99,1
