商家,区域,商圈,星级,服务,价格,销量
1号连锁美发专家（春熙路店）,锦江区,红星路四段,4.9,单人首席洗剪吹套餐,38,14348
芸熙美人（春熙路王府井店）,锦江区,春熙路/太古里,4.2,丝芭奴烫染拉5选1+高级护理+洗剪单人套餐,399,14345
迪美造型（九眼桥店）,锦江区,九眼桥,4.4,单人设计师洗剪吹1次,29.8,13349
丝域养发馆（翡翠城店）,锦江区,万达广场,4.0,玫瑰香薰spa+水润头皮护理,88,10637
丝域养发馆（橡树林店）,锦江区,万达广场,4.0,玫瑰香薰spa+水润头皮护理,88,10637
倷丝国际烫染连锁（春熙路店）,锦江区,春熙路,5.0,单人美芝品美发套餐,168,10611
迪美造型（成都旗舰店）,锦江区,万达广场,4.2,单人欧莱雅超人气套餐168,168,10288
美橙美发（名美造型店）,锦江区,四川师大,4.7,【烫染直】单人欧莱雅烫染直3选1套餐,178,9175
美橙美发（春熙路店）,锦江区,春熙路,5.0,【烫染直】单人欧莱雅烫染直3选1套餐,178,9175
TBG Hair Style烫发染发接发（春熙路店）,锦江区,IFS/香槟广场,5.0,【烫染抵用】品牌SPA烫/染,298,7903
梦之蓝专业美发沙龙（海椒市店）,锦江区,海椒市,5.0,单人精剪师定制精剪套餐,38,6365
韩寒时尚公社,锦江区,春熙路,5.0,单人超值洗剪吹套餐,38,5039
原创精剪（亮点造型）,锦江区,海椒市,4.2,亲民热烫发,199,4906
EROS造型,锦江区,锦江宾馆,5.0,单人国际品牌烫染,198,4580
一佳造型（中新街店）,锦江区,春熙路,4.8,定制裁剪,60,4143
一佳造型（蓝谷地店）,锦江区,四川师大,4.7,定制裁剪,60,4143
dg美发艺术（锦华万达店）,锦江区,万达广场,4.9,单人洗剪吹,25,3922
石造型（春熙路店）,锦江区,春熙路,5.0,单人水谷系列美发烫染套餐,189,3457
玫丽佳（锦江店）,锦江区,春熙路/太古里,4.0,玫丽佳洗剪吹单人套餐,29.8,3010
玫丽佳（春熙路店）,锦江区,春熙路,3.5,玫丽佳洗剪吹单人套餐,29.8,3010
8090沙龙（鑫苑名家店）,锦江区,三圣乡,5.0,【初次体验】设计师精致洗剪吹套餐,48,2586
8090 - hair salon（春熙旗舰店）,锦江区,春熙路,5.0,【初次体验】设计师精致洗剪吹套餐,48,2586
3AM HAIR SALON烫发染发接发（晶融汇店）,锦江区,IFS/香槟广场,5.0,特价洗吹造型套餐,9.9,2311
3AM HAIR SALON烫发染发接发（成都兰桂坊）,锦江区,兰桂坊,5.0,特价洗吹造型套餐,9.9,2311
3AM HAIR SALON烫发染发接发（银石广场店）,锦江区,IFS/香槟广场,5.0,特价洗吹造型套餐,9.9,2311
爱时尚烫染全国连锁（九眼桥店）,锦江区,九眼桥,4.9,单人欧莱雅烫/染套餐,188,2241
NC造型（锦华万达店）,锦江区,万达广场,5.0,【品质特惠】染发套餐,138,1976
米咔造型（九眼桥店）,锦江区,九眼桥,4.3,单人店长总监高端烫染3选1,398,1898
天翊style美发连锁（万达店）,锦江区,锦江区,4.4,单人洗剪吹一次,32.8,1860
柏艺造型,锦江区,海椒市,4.9,单人剪发套餐,35.9,1827
柏艺（柏艺造型）,锦江区,海椒市,4.4,单人剪发套餐,35.9,1827
台湾一非造型（香槟广场概念店）,锦江区,IFS/香槟广场,5.0,无痕接发套餐,29,1818
优优造型（莲桂龙舟店）,锦江区,锦江区,5.0,单人洗剪吹定制款,26,1170
手艺人美发沙龙（春熙店）,锦江区,春熙路,5.0,单人欧莱雅美奇丝套餐,178,1152
欧纶造型（莲花店）,锦江区,海椒市,4.0,洗剪吹,38,1095
凹凸-hairstyle（九眼桥店）,锦江区,九眼桥,5.0,[总监定制]单人精致设计修剪,48,1083
DCY HAIR SALON无痕接发,锦江区,春熙路,5.0,单人精品微型无痕接发,208,1081
小时代时尚发艺,锦江区,四川师大,5.0,单人资深设计师洗剪吹1次,24,1069
VAN HAIR SALON无痕接发（型人Salon）,锦江区,春熙路,5.0,单人施华蔻烫染套餐2选1,258,1054
