商家,区域,商圈,星级,服务,价格,销量
FG无痕接发专业烫染（湖南五一新干线店）,天心区,天心区,5.0,单人洗剪吹,38.8,32
格林造型,天心区,人民西路口,3.7,精品单人洗剪吹,33,31
固城私人形象发型定制会所,天心区,铁道学院/林科大,4.2,单人总监设计师洗剪吹,56,24
时光订制造型工作室,天心区,定王台,5.0,单人首席设计师洗剪吹1次,78,19
秀生堂生发养发馆旗舰店,天心区,坡子街,4.5,单人秀生堂专业养发套餐,128,19
品魅坊造型,天心区,铁道学院/林科大,4.0,单人总监剪发,28,15
Meishow魅秀私人订制,天心区,天心区,4.4,首席店长洗剪吹,19.8,13
丝域养发馆（博林金谷店）,天心区,天虹,4.0,草本养发,69,11
拉斐派瑞巴黎法式发艺,天心区,坡子街,4.0,单人高级发型修剪套餐,80,11
龚老师韩国原创发型,天心区,铁道学院/林科大,3.8,单人ST染烫,98,8
MAMASALON(悦方IDMall店),天心区,坡子街,3.6,单人代金券,188,5
阿坚造型工作坊,天心区,摩天轮,3.5,总监时尚剪发设计,68,4
素言能量坊,天心区,省政府,3.5,单人总监精致洗剪吹套餐,68.8,4
v.style微时代,天心区,解放西路,4.1,焗油梳直抛光三选一,128,1
哲美造型,天心区,天心区,4.2,单人私人定制烫染,168,0
爱丽社形象会所（竹塘西路店）,天心区,铁道学院/林科大,4.2,单人圣薇娜染烫4选一,268,0
Aixi美甲舍（南门口店）,天心区,南门口,4.3,单人韩式定妆仿真眉,688,0
芊艺形象工作室,天心区,天心区,3.5,单人烫或染,158,0
8+8造型,天心区,南门口,3.7,单人洗剪吹+烫发染发,298,0
ZZ造型工作室,天心区,解放西路,3.5,单人施华蔻烫染套餐,528,0
启创造型,天心区,铁道学院/林科大,3.9,烫染二选一套餐,128,0
乔思国际（解放路店）,天心区,坡子街,3.0,美发套餐,58,0
Aixi美甲舍（解放西路店）,天心区,坡子街,5.0,单人韩式定妆仿真眉,688,0
佑米造型（四方坪麦德龙店）,开福区,四方坪,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310650
欧莱雅私人定制（长沙万国城店）,开福区,珠江花城/万国城,5.0,单人洗剪吹/护理套餐2选1,39,101046
欧莱雅私人定制（长沙北辰三角洲店）,开福区,伍家岭,5.0,单人洗剪吹/护理套餐2选1,39,101046
施华蔻美发连锁（长沙绿地中心店）,开福区,开福万达广场,5.0,单人施华蔻烫染套餐3选1,208,85656
施华蔻美发连锁（长沙万科店）,开福区,伍家岭,5.0,单人施华蔻烫染套餐3选1,208,85656
柯琳造型（四方坪学堂园公交站店）,开福区,四方坪,5.0,【洗剪造型】套餐,29.8,74165
柯琳造型（中山亭店）,开福区,中山亭/乐和城,5.0,【洗剪造型】套餐,29.8,74165
绚诺soho（四方坪天都店）,开福区,四方坪,4.9,单人资深造型师洗剪吹套餐,29.8,20646
88潮牌美发连锁（五一广场店）,开福区,开福区,5.0,单人洗剪吹,38.8,20226
水灵珑美容美发造型中心（唐潮店）,开福区,松桂园,5.0,单人美发洗剪吹套餐,36,14809
